t,x,y,z,Ox,Oy,Oz,q0,q1,q2,q3,vx, vy, vz, T_trans, T_rot, U_gr, U_em, E, q_norm
5.251000000e+00,-4.981487967e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.976424058e+01,0.000000000e+00,8.784686040e-01,0.000000000e+00,-4.778000751e-01,0.000000000e+00,9.882120292e-02,0.000000000e+00,-0.000000000e+00,1.953126029e-05,7.812504117e-06,0.000000000e+00,-4.197323650e-05,-1.462947209e-05,1.000000000e+00
5.252000000e+00,-4.883160334e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.956583870e+01,0.000000000e+00,8.831241560e-01,0.000000000e+00,-4.691393451e-01,0.000000000e+00,9.782919349e-02,0.000000000e+00,-0.000000000e+00,1.914110220e-05,7.656440880e-06,0.000000000e+00,-4.143082882e-05,-1.463328574e-05,1.000000000e+00
5.253000000e+00,-4.785839206e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.936166099e+01,0.000000000e+00,8.876479780e-01,0.000000000e+00,-4.605226022e-01,0.000000000e+00,9.680830497e-02,0.000000000e+00,-0.000000000e+00,1.874369582e-05,7.497478328e-06,0.000000000e+00,-4.087819567e-05,-1.463702152e-05,1.000000000e+00
5.254000000e+00,-4.689553121e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.915184470e+01,0.000000000e+00,8.920409536e-01,0.000000000e+00,-4.519545741e-01,0.000000000e+00,9.575922350e-02,0.000000000e+00,-0.000000000e+00,1.833965777e-05,7.335863108e-06,0.000000000e+00,-4.031619893e-05,-1.464067805e-05,1.000000000e+00
5.255000000e+00,-4.594329926e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.893652833e+01,0.000000000e+00,8.963041010e-01,0.000000000e+00,-4.434399153e-01,0.000000000e+00,9.468264165e-02,0.000000000e+00,-0.000000000e+00,1.792960526e-05,7.171842105e-06,0.000000000e+00,-3.974570146e-05,-1.464425410e-05,1.000000000e+00
5.256000000e+00,-4.500196772e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.871585142e+01,0.000000000e+00,9.004385675e-01,0.000000000e+00,-4.349832021e-01,0.000000000e+00,9.357925710e-02,0.000000000e+00,-0.000000000e+00,1.751415472e-05,7.005661888e-06,0.000000000e+00,-3.916756514e-05,-1.464774853e-05,1.000000000e+00
5.257000000e+00,-4.407180112e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.848995426e+01,0.000000000e+00,9.044456236e-01,0.000000000e+00,-4.265889286e-01,0.000000000e+00,9.244977129e-02,0.000000000e+00,-0.000000000e+00,1.709392042e-05,6.837568169e-06,0.000000000e+00,-3.858264895e-05,-1.465116036e-05,1.000000000e+00
5.258000000e+00,-4.315305695e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.825897763e+01,0.000000000e+00,9.083266570e-01,0.000000000e+00,-4.182615021e-01,0.000000000e+00,9.129488816e-02,0.000000000e+00,-0.000000000e+00,1.666951321e-05,6.667805283e-06,0.000000000e+00,-3.799180720e-05,-1.465448870e-05,1.000000000e+00
5.259000000e+00,-4.224598567e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.802306259e+01,0.000000000e+00,9.120831669e-01,0.000000000e+00,-4.100052399e-01,0.000000000e+00,9.011531295e-02,0.000000000e+00,-0.000000000e+00,1.624153926e-05,6.496615702e-06,0.000000000e+00,-3.739588776e-05,-1.465773280e-05,1.000000000e+00
5.260000000e+00,-4.135083065e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.778235019e+01,0.000000000e+00,9.157167570e-01,0.000000000e+00,-4.018243657e-01,0.000000000e+00,8.891175096e-02,0.000000000e+00,-0.000000000e+00,1.581059892e-05,6.324239567e-06,0.000000000e+00,-3.679573051e-05,-1.466089203e-05,1.000000000e+00
5.261000000e+00,-4.046782826e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.753698128e+01,0.000000000e+00,9.192291303e-01,0.000000000e+00,-3.937230068e-01,0.000000000e+00,8.768490639e-02,0.000000000e+00,-0.000000000e+00,1.537728562e-05,6.150914246e-06,0.000000000e+00,-3.619216571e-05,-1.466396585e-05,1.000000000e+00
5.262000000e+00,-3.959720779e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.728709625e+01,0.000000000e+00,9.226220817e-01,0.000000000e+00,-3.857051911e-01,0.000000000e+00,8.643548123e-02,0.000000000e+00,-0.000000000e+00,1.494218483e-05,5.976873932e-06,0.000000000e+00,-3.558601263e-05,-1.466695387e-05,1.000000000e+00
5.263000000e+00,-3.873919157e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.703283484e+01,0.000000000e+00,9.258974924e-01,0.000000000e+00,-3.777748452e-01,0.000000000e+00,8.516417419e-02,0.000000000e+00,-0.000000000e+00,1.450587313e-05,5.802349253e-06,0.000000000e+00,-3.497807818e-05,-1.466985580e-05,1.000000000e+00
5.264000000e+00,-3.789399493e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.677433593e+01,0.000000000e+00,9.290573231e-01,0.000000000e+00,-3.699357922e-01,0.000000000e+00,8.387167967e-02,0.000000000e+00,-0.000000000e+00,1.406891730e-05,5.627566921e-06,0.000000000e+00,-3.436915569e-05,-1.467267146e-05,1.000000000e+00
5.265000000e+00,-3.706182630e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.651173735e+01,0.000000000e+00,9.321036079e-01,0.000000000e+00,-3.621917504e-01,0.000000000e+00,8.255868676e-02,0.000000000e+00,-0.000000000e+00,1.363187352e-05,5.452749408e-06,0.000000000e+00,-3.376002373e-05,-1.467540080e-05,1.000000000e+00
5.266000000e+00,-3.624288725e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.624517567e+01,0.000000000e+00,9.350384478e-01,0.000000000e+00,-3.545463314e-01,0.000000000e+00,8.122587835e-02,0.000000000e+00,-0.000000000e+00,1.319528663e-05,5.278114650e-06,0.000000000e+00,-3.315144514e-05,-1.467804387e-05,1.000000000e+00
5.267000000e+00,-3.543737254e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.597478604e+01,0.000000000e+00,9.378640042e-01,0.000000000e+00,-3.470030397e-01,0.000000000e+00,7.987393020e-02,0.000000000e+00,-0.000000000e+00,1.275968945e-05,5.103875780e-06,0.000000000e+00,-3.254416603e-05,-1.468060080e-05,1.000000000e+00
5.268000000e+00,-3.464547022e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.570070204e+01,0.000000000e+00,9.405824931e-01,0.000000000e+00,-3.395652716e-01,0.000000000e+00,7.850351018e-02,0.000000000e+00,-0.000000000e+00,1.232560222e-05,4.930240889e-06,0.000000000e+00,-3.193891497e-05,-1.468307186e-05,1.000000000e+00
5.269000000e+00,-3.386736171e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.542305549e+01,0.000000000e+00,9.431961785e-01,0.000000000e+00,-3.322363149e-01,0.000000000e+00,7.711527745e-02,0.000000000e+00,-0.000000000e+00,1.189353203e-05,4.757412813e-06,0.000000000e+00,-3.133640226e-05,-1.468545741e-05,1.000000000e+00
5.270000000e+00,-3.310322188e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.514197635e+01,0.000000000e+00,9.457073664e-01,0.000000000e+00,-3.250193489e-01,0.000000000e+00,7.570988176e-02,0.000000000e+00,-0.000000000e+00,1.146397239e-05,4.585588957e-06,0.000000000e+00,-3.073731925e-05,-1.468775790e-05,1.000000000e+00
5.271000000e+00,-3.235321915e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.485759255e+01,0.000000000e+00,9.481183990e-01,0.000000000e+00,-3.179174445e-01,0.000000000e+00,7.428796277e-02,0.000000000e+00,-0.000000000e+00,1.103740283e-05,4.414961130e-06,0.000000000e+00,-3.014233785e-05,-1.468997389e-05,1.000000000e+00
5.272000000e+00,-3.161751560e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.457002989e+01,0.000000000e+00,9.504316486e-01,0.000000000e+00,-3.109335642e-01,0.000000000e+00,7.285014947e-02,0.000000000e+00,-0.000000000e+00,1.061428856e-05,4.245715422e-06,0.000000000e+00,-2.955211000e-05,-1.469210602e-05,1.000000000e+00
5.273000000e+00,-3.089626708e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.427941192e+01,0.000000000e+00,9.526495119e-01,0.000000000e+00,-3.040705632e-01,0.000000000e+00,7.139705960e-02,0.000000000e+00,-0.000000000e+00,1.019508024e-05,4.078032095e-06,0.000000000e+00,-2.896726737e-05,-1.469415503e-05,1.000000000e+00
5.274000000e+00,-3.018962331e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.398585983e+01,0.000000000e+00,9.547744044e-01,0.000000000e+00,-2.973311902e-01,0.000000000e+00,6.992929913e-02,0.000000000e+00,-0.000000000e+00,9.780213755e-06,3.912085502e-06,0.000000000e+00,-2.838842100e-05,-1.469612175e-05,1.000000000e+00
5.275000000e+00,-2.949772802e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368949237e+01,0.000000000e+00,9.568087548e-01,0.000000000e+00,-2.907180880e-01,0.000000000e+00,6.844746187e-02,0.000000000e+00,-0.000000000e+00,9.370110074e-06,3.748044030e-06,0.000000000e+00,-2.781616118e-05,-1.469800707e-05,1.000000000e+00
5.276000000e+00,-2.882071906e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.339042580e+01,0.000000000e+00,9.587549998e-01,0.000000000e+00,-2.842337951e-01,0.000000000e+00,6.695212900e-02,0.000000000e+00,-0.000000000e+00,8.965175156e-06,3.586070063e-06,0.000000000e+00,-2.725105722e-05,-1.469981200e-05,1.000000000e+00
5.277000000e+00,-2.815872853e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.308877375e+01,0.000000000e+00,9.606155788e-01,0.000000000e+00,-2.778807472e-01,0.000000000e+00,6.544386877e-02,0.000000000e+00,-0.000000000e+00,8.565799918e-06,3.426319967e-06,0.000000000e+00,-2.669365748e-05,-1.470153760e-05,1.000000000e+00
5.278000000e+00,-2.751188292e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.278464723e+01,0.000000000e+00,9.623929290e-01,0.000000000e+00,-2.716612785e-01,0.000000000e+00,6.392323616e-02,0.000000000e+00,-0.000000000e+00,8.172360242e-06,3.268944097e-06,0.000000000e+00,-2.614448935e-05,-1.470318501e-05,1.000000000e+00
5.279000000e+00,-2.688030324e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.247815454e+01,0.000000000e+00,9.640894802e-01,0.000000000e+00,-2.655776235e-01,0.000000000e+00,6.239077269e-02,0.000000000e+00,-0.000000000e+00,7.785217033e-06,3.114086813e-06,0.000000000e+00,-2.560405930e-05,-1.470475545e-05,1.000000000e+00
5.280000000e+00,-2.626410514e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.216940123e+01,0.000000000e+00,9.657076507e-01,0.000000000e+00,-2.596319189e-01,0.000000000e+00,6.084700616e-02,0.000000000e+00,-0.000000000e+00,7.404716316e-06,2.961886527e-06,0.000000000e+00,-2.507285305e-05,-1.470625021e-05,1.000000000e+00
5.281000000e+00,-2.566339908e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.185849010e+01,0.000000000e+00,9.672498422e-01,0.000000000e+00,-2.538262059e-01,0.000000000e+00,5.929245052e-02,0.000000000e+00,-0.000000000e+00,7.031189378e-06,2.812475751e-06,0.000000000e+00,-2.455133576e-05,-1.470767063e-05,1.000000000e+00
5.282000000e+00,-2.507829043e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.154552116e+01,0.000000000e+00,9.687184356e-01,0.000000000e+00,-2.481624316e-01,0.000000000e+00,5.772760579e-02,0.000000000e+00,-0.000000000e+00,6.664952941e-06,2.665981176e-06,0.000000000e+00,-2.403995225e-05,-1.470901813e-05,1.000000000e+00
5.283000000e+00,-2.450887964e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.123059159e+01,0.000000000e+00,9.701157872e-01,0.000000000e+00,-2.426424518e-01,0.000000000e+00,5.615295793e-02,0.000000000e+00,-0.000000000e+00,6.306309368e-06,2.522523747e-06,0.000000000e+00,-2.353912732e-05,-1.471029420e-05,1.000000000e+00
5.284000000e+00,-2.395526237e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.091379577e+01,0.000000000e+00,9.714442241e-01,0.000000000e+00,-2.372680331e-01,0.000000000e+00,5.456897886e-02,0.000000000e+00,-0.000000000e+00,5.955546908e-06,2.382218763e-06,0.000000000e+00,-2.304926603e-05,-1.471150036e-05,1.000000000e+00
5.285000000e+00,-2.341752964e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.059522529e+01,0.000000000e+00,9.727060407e-01,0.000000000e+00,-2.320408550e-01,0.000000000e+00,5.297612647e-02,0.000000000e+00,-0.000000000e+00,5.612939952e-06,2.245175981e-06,0.000000000e+00,-2.257075414e-05,-1.471263820e-05,1.000000000e+00
5.286000000e+00,-2.289576794e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.027496894e+01,0.000000000e+00,9.739034951e-01,0.000000000e+00,-2.269625127e-01,0.000000000e+00,5.137484468e-02,0.000000000e+00,-0.000000000e+00,5.278749331e-06,2.111499732e-06,0.000000000e+00,-2.210395844e-05,-1.471370937e-05,1.000000000e+00
5.287000000e+00,-2.239005941e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.953112699e+00,0.000000000e+00,9.750388056e-01,0.000000000e+00,-2.220345191e-01,0.000000000e+00,4.976556350e-02,0.000000000e+00,-0.000000000e+00,4.953222620e-06,1.981289048e-06,0.000000000e+00,-2.164922723e-05,-1.471471556e-05,1.000000000e+00
5.288000000e+00,-2.190048194e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.629739840e+00,0.000000000e+00,9.761141469e-01,0.000000000e+00,-2.172583076e-01,0.000000000e+00,4.814869920e-02,0.000000000e+00,-0.000000000e+00,4.636594469e-06,1.854637788e-06,0.000000000e+00,-2.120689075e-05,-1.471565850e-05,1.000000000e+00
5.289000000e+00,-2.142710936e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.304930891e+00,0.000000000e+00,9.771316478e-01,0.000000000e+00,-2.126352344e-01,0.000000000e+00,4.652465445e-02,0.000000000e+00,-0.000000000e+00,4.329086944e-06,1.731634778e-06,0.000000000e+00,-2.077726170e-05,-1.471653998e-05,1.000000000e+00
5.290000000e+00,-2.097001149e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.978763706e+00,0.000000000e+00,9.780933874e-01,0.000000000e+00,-2.081665812e-01,0.000000000e+00,4.489381853e-02,0.000000000e+00,-0.000000000e+00,4.030909885e-06,1.612363954e-06,0.000000000e+00,-2.036063566e-05,-1.471736182e-05,1.000000000e+00
5.291000000e+00,-2.052925437e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.651313506e+00,0.000000000e+00,9.790013928e-01,0.000000000e+00,-2.038535574e-01,0.000000000e+00,4.325656753e-02,0.000000000e+00,-0.000000000e+00,3.742261269e-06,1.496904508e-06,0.000000000e+00,-1.995729166e-05,-1.471812589e-05,1.000000000e+00
5.292000000e+00,-2.010490031e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.322652924e+00,0.000000000e+00,9.798576362e-01,0.000000000e+00,-1.996973028e-01,0.000000000e+00,4.161326462e-02,0.000000000e+00,-0.000000000e+00,3.463327585e-06,1.385331034e-06,0.000000000e+00,-1.956749271e-05,-1.471883409e-05,1.000000000e+00
5.293000000e+00,-1.969700808e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.992852069e+00,0.000000000e+00,9.806640324e-01,0.000000000e+00,-1.956988899e-01,0.000000000e+00,3.996426034e-02,0.000000000e+00,-0.000000000e+00,3.194284210e-06,1.277713684e-06,0.000000000e+00,-1.919148625e-05,-1.471948836e-05,1.000000000e+00
5.294000000e+00,-1.930563298e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.661978581e+00,0.000000000e+00,9.814224365e-01,0.000000000e+00,-1.918593265e-01,0.000000000e+00,3.830989291e-02,0.000000000e+00,-0.000000000e+00,2.935295789e-06,1.174118316e-06,0.000000000e+00,-1.882950477e-05,-1.472009066e-05,1.000000000e+00
5.295000000e+00,-1.893082701e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.330097704e+00,0.000000000e+00,9.821346415e-01,0.000000000e+00,-1.881795580e-01,0.000000000e+00,3.665048852e-02,0.000000000e+00,-0.000000000e+00,2.686516617e-06,1.074606647e-06,0.000000000e+00,-1.848176627e-05,-1.472064301e-05,1.000000000e+00
5.296000000e+00,-1.857263895e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.997272350e+00,0.000000000e+00,9.828023763e-01,0.000000000e+00,-1.846604697e-01,0.000000000e+00,3.498636175e-02,0.000000000e+00,-0.000000000e+00,2.448091017e-06,9.792364068e-07,0.000000000e+00,-1.814847485e-05,-1.472114742e-05,1.000000000e+00
5.297000000e+00,-1.823111450e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.663563183e+00,0.000000000e+00,9.834273040e-01,0.000000000e+00,-1.813028893e-01,0.000000000e+00,3.331781591e-02,0.000000000e+00,-0.000000000e+00,2.220153715e-06,8.880614858e-07,0.000000000e+00,-1.782982116e-05,-1.472160596e-05,1.000000000e+00
5.298000000e+00,-1.790629639e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.329028690e+00,0.000000000e+00,9.840110197e-01,0.000000000e+00,-1.781075888e-01,0.000000000e+00,3.164514345e-02,0.000000000e+00,-0.000000000e+00,2.002830208e-06,8.011320833e-07,0.000000000e+00,-1.752598300e-05,-1.472202071e-05,1.000000000e+00
5.299000000e+00,-1.759822445e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.993725272e+00,0.000000000e+00,9.845550487e-01,0.000000000e+00,-1.750752868e-01,0.000000000e+00,2.996862636e-02,0.000000000e+00,-0.000000000e+00,1.796237132e-06,7.184948528e-07,0.000000000e+00,-1.723712576e-05,-1.472239377e-05,1.000000000e+00
5.300000000e+00,-1.730693577e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.657707326e+00,0.000000000e+00,9.850608455e-01,0.000000000e+00,-1.722066510e-01,0.000000000e+00,2.828853663e-02,0.000000000e+00,-0.000000000e+00,1.600482609e-06,6.401930437e-07,0.000000000e+00,-1.696340292e-05,-1.472272727e-05,1.000000000e+00
5.301000000e+00,-1.703246475e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.321027335e+00,0.000000000e+00,9.855297918e-01,0.000000000e+00,-1.695022995e-01,0.000000000e+00,2.660513668e-02,0.000000000e+00,-0.000000000e+00,1.415666595e-06,5.662666381e-07,0.000000000e+00,-1.670495659e-05,-1.472302336e-05,1.000000000e+00
5.302000000e+00,-1.677484322e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.983735967e+00,0.000000000e+00,9.859631952e-01,0.000000000e+00,-1.669628032e-01,0.000000000e+00,2.491867983e-02,0.000000000e+00,-0.000000000e+00,1.241881209e-06,4.967524838e-07,0.000000000e+00,-1.646191789e-05,-1.472328419e-05,1.000000000e+00
5.303000000e+00,-1.653410052e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.645882163e+00,0.000000000e+00,9.863622884e-01,0.000000000e+00,-1.645886874e-01,0.000000000e+00,2.322941081e-02,0.000000000e+00,-0.000000000e+00,1.079211054e-06,4.316844214e-07,0.000000000e+00,-1.623440744e-05,-1.472351196e-05,1.000000000e+00
5.304000000e+00,-1.631026359e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.307513242e+00,0.000000000e+00,9.867282273e-01,0.000000000e+00,-1.623804341e-01,0.000000000e+00,2.153756621e-02,0.000000000e+00,-0.000000000e+00,9.277335163e-07,3.710934065e-07,0.000000000e+00,-1.602253579e-05,-1.472370886e-05,1.000000000e+00
5.305000000e+00,-1.610335702e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.968674998e+00,0.000000000e+00,9.870620907e-01,0.000000000e+00,-1.603384826e-01,0.000000000e+00,1.984337499e-02,0.000000000e+00,-0.000000000e+00,7.875190619e-07,3.150076248e-07,0.000000000e+00,-1.582640379e-05,-1.472387710e-05,1.000000000e+00
5.306000000e+00,-1.591340317e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.629411806e+00,0.000000000e+00,9.873648789e-01,0.000000000e+00,-1.584632322e-01,0.000000000e+00,1.814705903e-02,0.000000000e+00,-0.000000000e+00,6.586315029e-07,2.634526011e-07,0.000000000e+00,-1.564610301e-05,-1.472401890e-05,1.000000000e+00
5.307000000e+00,-1.574042220e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.289766725e+00,0.000000000e+00,9.876375127e-01,0.000000000e+00,-1.567550428e-01,0.000000000e+00,1.644883363e-02,0.000000000e+00,-0.000000000e+00,5.411282553e-07,2.164513021e-07,0.000000000e+00,-1.548171606e-05,-1.472413650e-05,1.000000000e+00
5.308000000e+00,-1.558443217e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.949781606e+00,0.000000000e+00,9.878808333e-01,0.000000000e+00,-1.552142367e-01,0.000000000e+00,1.474890803e-02,0.000000000e+00,-0.000000000e+00,4.350605761e-07,1.740242304e-07,0.000000000e+00,-1.533331695e-05,-1.472423214e-05,1.000000000e+00
5.309000000e+00,-1.544544903e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.609497199e+00,0.000000000e+00,9.880956007e-01,0.000000000e+00,-1.538410996e-01,0.000000000e+00,1.304748599e-02,0.000000000e+00,-0.000000000e+00,3.404737815e-07,1.361895126e-07,0.000000000e+00,-1.520097137e-05,-1.472430808e-05,1.000000000e+00
5.310000000e+00,-1.532348677e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.268953264e+00,0.000000000e+00,9.882824938e-01,0.000000000e+00,-1.526358818e-01,0.000000000e+00,1.134476632e-02,0.000000000e+00,-0.000000000e+00,2.574074458e-07,1.029629783e-07,0.000000000e+00,-1.508473700e-05,-1.472436657e-05,1.000000000e+00
5.311000000e+00,-1.521855738e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.928188683e+00,0.000000000e+00,9.884421096e-01,0.000000000e+00,-1.515987993e-01,0.000000000e+00,9.640943417e-03,0.000000000e+00,-0.000000000e+00,1.858955799e-07,7.435823197e-08,0.000000000e+00,-1.498466370e-05,-1.472440989e-05,1.000000000e+00
5.312000000e+00,-1.513067094e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.587241570e+00,0.000000000e+00,9.885749626e-01,0.000000000e+00,-1.507300344e-01,0.000000000e+00,7.936207850e-03,0.000000000e+00,-0.000000000e+00,1.259667901e-07,5.038671603e-08,0.000000000e+00,-1.490079381e-05,-1.472444030e-05,1.000000000e+00
5.313000000e+00,-1.505983564e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.246149384e+00,0.000000000e+00,9.886814847e-01,0.000000000e+00,-1.500297366e-01,0.000000000e+00,6.230746921e-03,0.000000000e+00,-0.000000000e+00,7.764441439e-08,3.105776576e-08,0.000000000e+00,-1.483316228e-05,-1.472446010e-05,1.000000000e+00
5.314000000e+00,-1.500605781e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.049490457e-01,0.000000000e+00,9.887620244e-01,0.000000000e+00,-1.494980235e-01,0.000000000e+00,4.524745228e-03,0.000000000e+00,-0.000000000e+00,4.094663876e-08,1.637865550e-08,0.000000000e+00,-1.478179684e-05,-1.472447154e-05,1.000000000e+00
5.315000000e+00,-1.496934193e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.636770482e-01,0.000000000e+00,9.888168473e-01,0.000000000e+00,-1.491349808e-01,0.000000000e+00,2.818385241e-03,0.000000000e+00,-0.000000000e+00,1.588659073e-08,6.354636293e-09,0.000000000e+00,-1.474671816e-05,-1.472447693e-05,1.000000000e+00
5.316000000e+00,-1.494969069e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.223695747e-01,0.000000000e+00,9.888461351e-01,0.000000000e+00,-1.489406632e-01,0.000000000e+00,1.111847874e-03,0.000000000e+00,-0.000000000e+00,2.472411388e-09,9.889645553e-10,0.000000000e+00,-1.472793992e-05,-1.472447854e-05,1.000000000e+00
5.317000000e+00,-1.494710497e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.189373874e-01,0.000000000e+00,9.888499859e-01,0.000000000e+00,-1.489150943e-01,0.000000000e+00,-5.946869370e-04,0.000000000e+00,0.000000000e+00,7.073051061e-10,2.829220424e-10,0.000000000e+00,-1.472546889e-05,-1.472447866e-05,1.000000000e+00
5.318000000e+00,-1.496158383e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,-4.602079277e-01,0.000000000e+00,9.888284144e-01,0.000000000e+00,-1.490582669e-01,0.000000000e+00,-2.301039638e-03,0.000000000e+00,0.000000000e+00,1.058956683e-08,4.235826734e-09,0.000000000e+00,-1.473930497e-05,-1.472447958e-05,1.000000000e+00
5.319000000e+00,-1.499312455e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.014060951e-01,0.000000000e+00,9.887813511e-01,0.000000000e+00,-1.493701431e-01,0.000000000e+00,-4.007030475e-03,0.000000000e+00,0.000000000e+00,3.211258646e-08,1.284503459e-08,0.000000000e+00,-1.476944119e-05,-1.472448357e-05,1.000000000e+00
5.320000000e+00,-1.504172263e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.142495788e+00,0.000000000e+00,9.887086434e-01,0.000000000e+00,-1.498506541e-01,0.000000000e+00,-5.712478939e-03,0.000000000e+00,0.000000000e+00,6.526483125e-08,2.610593250e-08,0.000000000e+00,-1.481586369e-05,-1.472449293e-05,1.000000000e+00
5.321000000e+00,-1.510737172e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.483440638e+00,0.000000000e+00,9.886100547e-01,0.000000000e+00,-1.504996999e-01,0.000000000e+00,-7.417203189e-03,0.000000000e+00,0.000000000e+00,1.100298063e-07,4.401192252e-08,0.000000000e+00,-1.487855166e-05,-1.472450993e-05,1.000000000e+00
5.322000000e+00,-1.519006367e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.824203897e+00,0.000000000e+00,9.884852656e-01,0.000000000e+00,-1.513171492e-01,0.000000000e+00,-9.121019486e-03,0.000000000e+00,0.000000000e+00,1.663859929e-07,6.655439717e-08,0.000000000e+00,-1.495747724e-05,-1.472453685e-05,1.000000000e+00
5.323000000e+00,-1.528978846e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.164748322e+00,0.000000000e+00,9.883338734e-01,0.000000000e+00,-1.523028386e-01,0.000000000e+00,-1.082374161e-02,0.000000000e+00,0.000000000e+00,2.343067650e-07,9.372270599e-08,0.000000000e+00,-1.505260544e-05,-1.472457597e-05,1.000000000e+00
5.324000000e+00,-1.540653422e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.505036062e+00,0.000000000e+00,9.881553928e-01,0.000000000e+00,-1.534565723e-01,0.000000000e+00,-1.252518031e-02,0.000000000e+00,0.000000000e+00,3.137602836e-07,1.255041134e-07,0.000000000e+00,-1.516389395e-05,-1.472462955e-05,1.000000000e+00
5.325000000e+00,-1.554028715e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.845028543e+00,0.000000000e+00,9.879492564e-01,0.000000000e+00,-1.547781213e-01,0.000000000e+00,-1.422514271e-02,0.000000000e+00,0.000000000e+00,4.047093705e-07,1.618837482e-07,0.000000000e+00,-1.529129298e-05,-1.472469986e-05,1.000000000e+00
